日付,銘柄名,symbol,業種,TOPIXに占める個別銘柄のウェイト,ニューインデックス区分,調整係数対象銘柄
20201230,ＨＯＹＡ,7741,精密機器,1.13%,TOPIX Core30,
20201230,シード,7743,精密機器,0.00%,TOPIX Small 2,
20201230,ノーリツ鋼機,7744,精密機器,0.01%,TOPIX Small 1,
20201230,Ａ＆Ｄ,7745,精密機器,0.00%,TOPIX Small 2,
20201230,アサヒインテック,7747,精密機器,0.17%,TOPIX Mid400,
20201230,キヤノン,7751,電気機器,0.39%,TOPIX Large70,
20201230,リコー,7752,電気機器,0.07%,TOPIX Mid400,
20201230,シチズン時計,7762,精密機器,0.01%,TOPIX Small 1,
20201230,リズム,7769,精密機器,0.00%,TOPIX Small 2,
20201230,大研医器,7775,精密機器,0.00%,TOPIX Small 2,
20201230,メニコン,7780,精密機器,0.04%,TOPIX Mid400,
20201230,シンシア,7782,精密機器,0.00%,TOPIX Small 2,
20201230,中本パックス,7811,その他製品,0.00%,TOPIX Small 2,
20201230,スノーピーク,7816,その他製品,0.00%,TOPIX Small 2,
20201230,パラベッド,7817,その他製品,0.02%,TOPIX Small 1,
20201230,トランザクション,7818,その他製品,0.00%,TOPIX Small 2,
20201230,粧美堂,7819,その他製品,0.00%,TOPIX Small 2,
20201230,ニホンフラッシュ,7820,その他製品,0.00%,TOPIX Small 1,
20201230,前田工繊,7821,その他製品,0.01%,TOPIX Small 1,
20201230,永大産業,7822,その他製品,0.00%,TOPIX Small 2,○
20201230,アートネイチャー,7823,その他製品,0.00%,TOPIX Small 2,
20201230,バンナムＨＤ,7832,その他製品,0.37%,TOPIX Large70,
20201230,アイフィスジャパン,7833,その他製品,0.00%,TOPIX Small 2,
20201230,共立印刷,7838,その他製品,0.00%,TOPIX Small 2,
20201230,ＳＨＯＥＩ,7839,その他製品,0.01%,TOPIX Small 1,○
20201230,フラベッドＨ,7840,その他製品,0.01%,TOPIX Small 2,
20201230,マーベラス,7844,情報・通信業,0.01%,TOPIX Small 1,
20201230,パイロット,7846,その他製品,0.02%,TOPIX Mid400,
20201230,萩原工業,7856,その他製品,0.00%,TOPIX Small 2,
20201230,エイベックス,7860,情報・通信業,0.01%,TOPIX Small 1,
20201230,トッパンフォー,7862,その他製品,0.01%,TOPIX Small 1,
20201230,フジシール,7864,その他製品,0.02%,TOPIX Small 1,
20201230,タカラトミー,7867,その他製品,0.02%,TOPIX Small 1,
20201230,広済堂,7868,その他製品,0.00%,TOPIX Small 2,
20201230,エステールＨＤ,7872,その他製品,0.00%,TOPIX Small 2,○
20201230,レック,7874,化学,0.01%,TOPIX Small 1,
20201230,タカノ,7885,その他製品,0.00%,TOPIX Small 2,
20201230,三光合成,7888,化学,0.00%,TOPIX Small 2,
20201230,プロネクサス,7893,その他製品,0.00%,TOPIX Small 2,
20201230,ホクシン,7897,その他製品,0.00%,TOPIX Small 2,
20201230,ウッドワン,7898,その他製品,0.00%,TOPIX Small 2,
20201230,大建工,7905,その他製品,0.00%,TOPIX Small 2,
20201230,ＫＩＭＯＴＯ,7908,化学,0.00%,TOPIX Small 2,
20201230,凸版印,7911,その他製品,0.08%,TOPIX Mid400,
20201230,大日印,7912,その他製品,0.10%,TOPIX Mid400,
20201230,共同印,7914,その他製品,0.00%,TOPIX Small 2,
20201230,ＮＩＳＳＨＡ,7915,その他製品,0.01%,TOPIX Small 1,
20201230,光村印,7916,その他製品,0.00%,TOPIX Small 2,
20201230,藤森工業,7917,化学,0.02%,TOPIX Small 2,
20201230,ヴィアＨＤ,7918,小売業,0.00%,TOPIX Small 2,
20201230,ＴＡＫＡＲＡ＆ＣＯ,7921,その他製品,0.00%,TOPIX Small 2,
20201230,前沢化成,7925,化学,0.00%,TOPIX Small 2,
20201230,未来工業,7931,化学,0.00%,TOPIX Small 2,○
20201230,アシックス,7936,その他製品,0.07%,TOPIX Mid400,
20201230,ツツミ,7937,その他製品,0.00%,TOPIX Small 2,
20201230,ウェーブロックＨＤ,7940,化学,0.00%,TOPIX Small 2,
20201230,ＪＳＰ,7942,化学,0.00%,TOPIX Small 2,
20201230,ニチハ,7943,ガラス・土石製品,0.02%,TOPIX Small 1,
20201230,エフピコ,7947,化学,0.04%,TOPIX Mid400,
20201230,小松ウオール,7949,その他製品,0.00%,TOPIX Small 2,
20201230,ヤマハ,7951,その他製品,0.14%,TOPIX Mid400,
20201230,河合楽器,7952,その他製品,0.00%,TOPIX Small 2,
20201230,クリナップ,7955,その他製品,0.00%,TOPIX Small 2,
20201230,ピジョン,7956,その他製品,0.11%,TOPIX Mid400,
20201230,天馬,7958,化学,0.01%,TOPIX Small 2,
20201230,オリバー,7959,その他製品,0.00%,TOPIX Small 2,○
20201230,兼松サステック,7961,その他製品,0.00%,TOPIX Small 2,
20201230,キングジム,7962,その他製品,0.00%,TOPIX Small 2,○
20201230,象印マホービン,7965,電気機器,0.02%,TOPIX Small 1,
20201230,リンテック,7966,その他製品,0.02%,TOPIX Mid400,
20201230,信越ポリマ,7970,化学,0.01%,TOPIX Small 1,
20201230,東リ,7971,化学,0.00%,TOPIX Small 2,
20201230,イトーキ,7972,その他製品,0.00%,TOPIX Small 2,
20201230,任天堂,7974,その他製品,1.61%,TOPIX Core30,
20201230,三菱鉛筆,7976,その他製品,0.01%,TOPIX Small 1,○
20201230,松風,7979,精密機器,0.00%,TOPIX Small 2,○
20201230,タカラスタン,7981,その他製品,0.01%,TOPIX Small 2,
20201230,コクヨ,7984,その他製品,0.03%,TOPIX Mid400,
20201230,ナカバヤシ,7987,その他製品,0.00%,TOPIX Small 2,
20201230,ニフコ,7988,化学,0.06%,TOPIX Mid400,
20201230,立川ブライ,7989,金属製品,0.00%,TOPIX Small 2,○
20201230,グローブライド,7990,その他製品,0.01%,TOPIX Small 2,
20201230,オカムラ,7994,その他製品,0.01%,TOPIX Small 1,
20201230,バルカー,7995,化学,0.01%,TOPIX Small 1,
20201230,ＭＵＴＯＨ－ＨＤ,7999,電気機器,0.00%,TOPIX Small 2,
20201230,伊藤忠,8001,卸売業,0.82%,TOPIX Core30,
20201230,丸紅,8002,卸売業,0.28%,TOPIX Large70,
20201230,スクロール,8005,小売業,0.00%,TOPIX Small 1,
20201230,高島,8007,卸売業,0.00%,TOPIX Small 2,
20201230,４℃　ＨＤ,8008,小売業,0.01%,TOPIX Small 1,
20201230,三陽商,8011,繊維製品,0.00%,TOPIX Small 2,
20201230,長瀬産,8012,卸売業,0.03%,TOPIX Mid400,
20201230,ナイガイ,8013,繊維製品,0.00%,TOPIX Small 2,
20201230,蝶理,8014,卸売業,0.00%,TOPIX Small 2,
20201230,豊田通商,8015,卸売業,0.18%,TOPIX Mid400,
20201230,オンワードＨＤ,8016,繊維製品,0.00%,TOPIX Small 1,
20201230,三共生興,8018,卸売業,0.00%,TOPIX Small 2,
20201230,兼松,8020,卸売業,0.02%,TOPIX Small 1,
20201230,ミズノ,8022,その他製品,0.01%,TOPIX Small 1,
20201230,ツカモト,8025,卸売業,0.00%,TOPIX Small 2,
20201230,ルックＨＤ,8029,繊維製品,0.00%,TOPIX Small 2,
20201230,三井物産,8031,卸売業,0.64%,TOPIX Core30,
20201230,紙パル商,8032,卸売業,0.01%,TOPIX Small 2,
20201230,東エレク,8035,電気機器,0.97%,TOPIX Large70,
20201230,カメイ,8037,卸売業,0.01%,TOPIX Small 2,
20201230,東都水,8038,卸売業,0.00%,TOPIX Small 2,
20201230,ＯＵＧ　ＨＤ,8041,卸売業,0.00%,TOPIX Small 2,○
20201230,スターゼン,8043,卸売業,0.01%,TOPIX Small 2,
20201230,セイコーＨＤ,8050,精密機器,0.01%,TOPIX Small 1,
20201230,山善,8051,卸売業,0.02%,TOPIX Small 1,
20201230,椿本興,8052,卸売業,0.00%,TOPIX Small 2,
20201230,住友商,8053,卸売業,0.34%,TOPIX Large70,
20201230,日ユニシス,8056,情報・通信業,0.05%,TOPIX Mid400,
20201230,内田洋行,8057,卸売業,0.01%,TOPIX Small 1,
20201230,三菱商事,8058,卸売業,0.66%,TOPIX Core30,
20201230,第一実業,8059,卸売業,0.01%,TOPIX Small 2,
20201230,キヤノンＭＪ,8060,卸売業,0.02%,TOPIX Mid400,
20201230,西華産,8061,卸売業,0.00%,TOPIX Small 2,
20201230,佐藤商,8065,卸売業,0.00%,TOPIX Small 2,
20201230,菱洋エレク,8068,卸売業,0.01%,TOPIX Small 1,
20201230,東京産,8070,卸売業,0.00%,TOPIX Small 2,
20201230,ユアサ商,8074,卸売業,0.01%,TOPIX Small 2,
20201230,神鋼商,8075,卸売業,0.00%,TOPIX Small 2,
20201230,トルク,8077,卸売業,0.00%,TOPIX Small 2,○
20201230,阪和興,8078,卸売業,0.02%,TOPIX Small 1,
20201230,正栄食,8079,卸売業,0.01%,TOPIX Small 1,
20201230,カナデン,8081,卸売業,0.00%,TOPIX Small 2,
20201230,菱電商,8084,卸売業,0.00%,TOPIX Small 2,
20201230,ニプロ,8086,精密機器,0.03%,TOPIX Mid400,
20201230,フルサト,8087,卸売業,0.00%,TOPIX Small 2,
20201230,岩谷産,8088,卸売業,0.06%,TOPIX Mid400,
20201230,ナイス,8089,卸売業,0.00%,TOPIX Small 2,
20201230,昭光通商,8090,卸売業,0.00%,TOPIX Small 2,
20201230,ニチモウ,8091,卸売業,0.00%,TOPIX Small 2,
20201230,極東貿易,8093,卸売業,0.00%,TOPIX Small 2,
20201230,イワキ,8095,卸売業,0.00%,TOPIX Small 2,
20201230,兼松エレク,8096,情報・通信業,0.01%,TOPIX Small 2,
20201230,三愛石,8097,卸売業,0.01%,TOPIX Small 2,
20201230,稲畑産,8098,卸売業,0.01%,TOPIX Small 1,
20201230,ＧＳＩクレオス,8101,卸売業,0.00%,TOPIX Small 2,
20201230,明和産,8103,卸売業,0.00%,TOPIX Small 2,
20201230,クワザワＨＤ,8104,卸売業,0.00%,TOPIX Small 2,○
20201230,キムラタン,8107,繊維製品,0.00%,TOPIX Small 2,
20201230,ヤマエ久野,8108,卸売業,0.00%,TOPIX Small 2,○
20201230,ゴルドウイン,8111,繊維製品,0.05%,TOPIX Mid400,
20201230,ユニチャーム,8113,化学,0.41%,TOPIX Large70,
20201230,デサント,8114,繊維製品,0.01%,TOPIX Small 1,
20201230,キング,8118,繊維製品,0.00%,TOPIX Small 2,○
20201230,ワキタ,8125,卸売業,0.01%,TOPIX Small 2,
20201230,ヤマトインター,8127,繊維製品,0.00%,TOPIX Small 2,
20201230,東邦ＨＤ,8129,卸売業,0.02%,TOPIX Mid400,
20201230,サンゲツ,8130,卸売業,0.02%,TOPIX Mid400,
20201230,ミツウロコＧＨＤ,8131,卸売業,0.01%,TOPIX Small 2,○
20201230,シナネンＨＤ,8132,卸売業,0.00%,TOPIX Small 2,
20201230,エネクス,8133,卸売業,0.01%,TOPIX Small 1,
20201230,サンリオ,8136,卸売業,0.02%,TOPIX Mid400,
20201230,サンワテクノス,8137,卸売業,0.00%,TOPIX Small 2,
20201230,リョーサン,8140,卸売業,0.01%,TOPIX Small 1,
20201230,新光商,8141,卸売業,0.00%,TOPIX Small 2,
20201230,トーホー,8142,卸売業,0.00%,TOPIX Small 2,
20201230,三信電気,8150,卸売業,0.00%,TOPIX Small 2,
20201230,東陽テクニカ,8151,卸売業,0.00%,TOPIX Small 2,
20201230,モスフード,8153,卸売業,0.02%,TOPIX Small 1,
20201230,加賀電子,8154,卸売業,0.01%,TOPIX Small 1,
20201230,三益半導,8155,金属製品,0.01%,TOPIX Small 1,
20201230,都築電気,8157,情報・通信業,0.00%,TOPIX Small 2,○
20201230,ソーダニッカ,8158,卸売業,0.00%,TOPIX Small 2,
20201230,立花エレ,8159,卸売業,0.00%,TOPIX Small 2,○
20201230,木曽路,8160,小売業,0.01%,TOPIX Small 1,
20201230,ＳＲＳＨＤ,8163,小売業,0.00%,TOPIX Small 2,○
20201230,千趣会,8165,小売業,0.00%,TOPIX Small 2,
20201230,タカキュー,8166,小売業,0.00%,TOPIX Small 2,
20201230,リテールパートナーズ,8167,小売業,0.01%,TOPIX Small 2,○
20201230,ケーヨー,8168,小売業,0.01%,TOPIX Small 2,
20201230,上新電,8173,小売業,0.01%,TOPIX Small 2,
20201230,日瓦斯,8174,小売業,0.03%,TOPIX Small 1,
20201230,ロイヤルＨＤ,8179,小売業,0.01%,TOPIX Small 1,
20201230,東天紅,8181,小売業,0.00%,TOPIX Small 2,
20201230,いなげや,8182,小売業,0.01%,TOPIX Small 2,○
20201230,島忠,8184,小売業,0.04%,TOPIX Mid400,
20201230,チヨダ,8185,小売業,0.00%,TOPIX Small 2,
20201230,ライフコーポ,8194,小売業,0.01%,TOPIX Small 1,○
20201230,リンガーハット,8200,小売業,0.01%,TOPIX Small 1,
20201230,ＭｒＭａｘＨＤ,8203,小売業,0.00%,TOPIX Small 2,
20201230,テンアライド,8207,小売業,0.00%,TOPIX Small 2,
20201230,ＡＯＫＩ　ＨＤ,8214,小売業,0.00%,TOPIX Small 1,
20201230,オークワ,8217,小売業,0.01%,TOPIX Small 2,
20201230,コメリ,8218,小売業,0.02%,TOPIX Small 1,
20201230,青山商,8219,小売業,0.00%,TOPIX Small 1,
20201230,しまむら,8227,小売業,0.05%,TOPIX Mid400,
20201230,はせがわ,8230,小売業,0.00%,TOPIX Small 2,
20201230,高島屋,8233,小売業,0.03%,TOPIX Mid400,
20201230,松屋,8237,小売業,0.01%,TOPIX Small 1,
20201230,Ｈ２Ｏリテイル,8242,小売業,0.01%,TOPIX Small 1,
20201230,近鉄百貨店,8244,小売業,0.00%,TOPIX Small 2,○
20201230,丸井Ｇ,8252,小売業,0.07%,TOPIX Mid400,
20201230,クレセゾン,8253,その他金融業,0.03%,TOPIX Mid400,
20201230,アクシアル,8255,小売業,0.02%,TOPIX Small 2,○
20201230,井筒屋,8260,小売業,0.00%,TOPIX Small 2,
20201230,イオン,8267,小売業,0.51%,TOPIX Large70,
20201230,イズミ,8273,小売業,0.03%,TOPIX Mid400,
20201230,フォーバル,8275,卸売業,0.00%,TOPIX Small 2,
20201230,平和堂,8276,小売業,0.02%,TOPIX Small 1,
20201230,フジ,8278,小売業,0.01%,TOPIX Small 2,
20201230,ヤオコー,8279,小売業,0.03%,TOPIX Mid400,
20201230,ゼビオＨＤ,8281,小売業,0.00%,TOPIX Small 2,
20201230,ケーズＨＤ,8282,小売業,0.05%,TOPIX Mid400,
20201230,ＰＡＬＴＡＣ,8283,卸売業,0.04%,TOPIX Mid400,
20201230,三谷産業,8285,卸売業,0.00%,TOPIX Small 2,○
20201230,ＯｌｙｍｐｉｃＧ,8289,小売業,0.00%,TOPIX Small 2,
20201230,日産東ＨＤ,8291,小売業,0.00%,TOPIX Small 2,
20201230,新生銀,8303,銀行業,0.04%,TOPIX Mid400,
20201230,あおぞら,8304,銀行業,0.04%,TOPIX Mid400,
20201230,三菱ＵＦＪ,8306,銀行業,1.23%,TOPIX Core30,
20201230,りそなＨＤ,8308,銀行業,0.15%,TOPIX Large70,
20201230,三住トラスト,8309,銀行業,0.24%,TOPIX Large70,
20201230,三井住友,8316,銀行業,0.87%,TOPIX Core30,
20201230,千葉銀,8331,銀行業,0.07%,TOPIX Mid400,
20201230,群馬銀,8334,銀行業,0.02%,TOPIX Mid400,
20201230,武蔵野銀,8336,銀行業,0.01%,TOPIX Small 1,
20201230,千葉興銀,8337,銀行業,0.00%,TOPIX Small 2,
20201230,筑波銀行,8338,銀行業,0.00%,TOPIX Small 2,
20201230,七十七銀,8341,銀行業,0.02%,TOPIX Mid400,
20201230,青森銀,8342,銀行業,0.01%,TOPIX Small 2,○
20201230,秋田銀,8343,銀行業,0.00%,TOPIX Small 2,○
20201230,山形銀,8344,銀行業,0.00%,TOPIX Small 2,○
20201230,岩手銀,8345,銀行業,0.01%,TOPIX Small 2,○
20201230,東邦銀,8346,銀行業,0.01%,TOPIX Small 2,○
20201230,東北銀,8349,銀行業,0.00%,TOPIX Small 2,
20201230,みち銀,8350,銀行業,0.00%,TOPIX Small 2,○
20201230,ふくおか,8354,銀行業,0.06%,TOPIX Mid400,
20201230,静岡銀,8355,銀行業,0.07%,TOPIX Mid400,
20201230,十六銀,8356,銀行業,0.01%,TOPIX Small 1,○
20201230,スルガ銀,8358,銀行業,0.01%,TOPIX Small 1,
20201230,八十二銀,8359,銀行業,0.03%,TOPIX Mid400,
20201230,山梨中銀,8360,銀行業,0.00%,TOPIX Small 2,○
20201230,大垣銀,8361,銀行業,0.02%,TOPIX Small 1,
20201230,福井銀,8362,銀行業,0.01%,TOPIX Small 2,○
20201230,北国銀,8363,銀行業,0.01%,TOPIX Small 1,○
20201230,清水銀,8364,銀行業,0.00%,TOPIX Small 2,○
20201230,富山銀行,8365,銀行業,0.00%,TOPIX Small 2,○
20201230,滋賀銀,8366,銀行業,0.02%,TOPIX Mid400,○
20201230,南都銀,8367,銀行業,0.01%,TOPIX Small 1,
20201230,百五銀,8368,銀行業,0.01%,TOPIX Small 2,○
20201230,京都銀,8369,銀行業,0.08%,TOPIX Mid400,
20201230,紀陽銀行,8370,銀行業,0.02%,TOPIX Small 1,
20201230,ほくほく,8377,銀行業,0.03%,TOPIX Mid400,
20201230,山陰合銀,8381,銀行業,0.01%,TOPIX Small 1,○
20201230,中国銀,8382,銀行業,0.03%,TOPIX Mid400,
20201230,鳥取銀,8383,銀行業,0.00%,TOPIX Small 2,○
20201230,伊予銀,8385,銀行業,0.04%,TOPIX Mid400,
20201230,百十四銀,8386,銀行業,0.01%,TOPIX Small 2,○
20201230,四国銀,8387,銀行業,0.00%,TOPIX Small 2,○
20201230,阿波銀,8388,銀行業,0.02%,TOPIX Small 1,○
20201230,大分銀,8392,銀行業,0.00%,TOPIX Small 2,○
20201230,宮崎銀,8393,銀行業,0.01%,TOPIX Small 2,○
20201230,佐賀銀,8395,銀行業,0.00%,TOPIX Small 2,○
20201230,沖縄銀,8397,銀行業,0.01%,TOPIX Small 2,○
20201230,琉球銀,8399,銀行業,0.01%,TOPIX Small 2,
20201230,セブン銀行,8410,銀行業,0.03%,TOPIX Mid400,
20201230,みずほ,8411,銀行業,0.70%,TOPIX Core30,
20201230,高知銀行,8416,銀行業,0.00%,TOPIX Small 2,○
20201230,山口ＦＧ,8418,銀行業,0.03%,TOPIX Mid400,
20201230,芙蓉リース,8424,その他金融業,0.03%,TOPIX Small 1,
20201230,みずほリース,8425,その他金融業,0.02%,TOPIX Small 1,
20201230,東京センチュリー,8439,その他金融業,0.07%,TOPIX Mid400,
20201230,ＳＢＩ,8473,証券、商品先物取引業,0.11%,TOPIX Mid400,
20201230,日証金,8511,その他金融業,0.01%,TOPIX Small 1,
20201230,アイフル,8515,その他金融業,0.01%,TOPIX Small 1,
20201230,アジア投資,8518,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,長野銀,8521,銀行業,0.00%,TOPIX Small 2,○
20201230,名古屋銀,8522,銀行業,0.01%,TOPIX Small 2,
20201230,北洋銀行,8524,銀行業,0.01%,TOPIX Small 1,
20201230,愛知銀,8527,銀行業,0.00%,TOPIX Small 2,○
20201230,中京銀,8530,銀行業,0.00%,TOPIX Small 2,○
20201230,大光銀,8537,銀行業,0.00%,TOPIX Small 2,○
20201230,愛媛銀,8541,銀行業,0.01%,TOPIX Small 2,○
20201230,トマト銀,8542,銀行業,0.00%,TOPIX Small 2,○
20201230,京葉銀,8544,銀行業,0.01%,TOPIX Small 2,○
20201230,栃木銀,8550,銀行業,0.00%,TOPIX Small 2,
20201230,北日本銀,8551,銀行業,0.00%,TOPIX Small 2,○
20201230,東和銀,8558,銀行業,0.00%,TOPIX Small 2,
20201230,福島銀,8562,銀行業,0.00%,TOPIX Small 2,
20201230,大東銀,8563,銀行業,0.00%,TOPIX Small 2,
20201230,リコーリース,8566,その他金融業,0.01%,TOPIX Small 1,
20201230,イオンＦＳ,8570,その他金融業,0.03%,TOPIX Mid400,
20201230,アコム,8572,その他金融業,0.04%,TOPIX Mid400,
20201230,ジャックス,8584,その他金融業,0.01%,TOPIX Small 1,
20201230,オリコ,8585,その他金融業,0.01%,TOPIX Small 1,
20201230,日立キャピ,8586,その他金融業,0.02%,TOPIX Mid400,
20201230,オリックス,8591,その他金融業,0.39%,TOPIX Large70,
20201230,三菱Ｕリース,8593,その他金融業,0.05%,TOPIX Mid400,
20201230,ジャフコ　グループ,8595,証券、商品先物取引業,0.03%,TOPIX Mid400,
20201230,九州リースサービス,8596,その他金融業,0.00%,TOPIX Small 2,○
20201230,トモニＨＤ,8600,銀行業,0.01%,TOPIX Small 2,
20201230,大和証Ｇ,8601,証券、商品先物取引業,0.15%,TOPIX Large70,
20201230,野村,8604,証券、商品先物取引業,0.38%,TOPIX Large70,
20201230,岡三,8609,証券、商品先物取引業,0.01%,TOPIX Small 1,
20201230,丸三証,8613,証券、商品先物取引業,0.01%,TOPIX Small 1,
20201230,東洋証,8614,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,東海東京,8616,証券、商品先物取引業,0.01%,TOPIX Small 1,
20201230,光世証,8617,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,水戸証,8622,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,いちよし,8624,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,松井証,8628,証券、商品先物取引業,0.02%,TOPIX Mid400,
20201230,ＳＯＭＰＯＨＤ,8630,保険業,0.31%,TOPIX Large70,
20201230,ＪＰＸ,8697,その他金融業,0.30%,TOPIX Large70,
20201230,マネックスＧ,8698,証券、商品先物取引業,0.01%,TOPIX Small 1,
20201230,極東証券,8706,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,岩井コスモ,8707,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,アイザワ証,8708,証券、商品先物取引業,0.01%,TOPIX Small 2,
20201230,フィデアＨＤ,8713,銀行業,0.00%,TOPIX Small 2,
20201230,池田泉州,8714,銀行業,0.01%,TOPIX Small 1,
20201230,アニコム　ＨＤ,8715,保険業,0.01%,TOPIX Small 1,
20201230,ＭＳ＆ＡＤ,8725,保険業,0.32%,TOPIX Large70,
20201230,マネパＧ,8732,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,スパークス,8739,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,小林洋行,8742,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,第一生命ＨＤ,8750,保険業,0.35%,TOPIX Large70,
20201230,東京海上,8766,保険業,0.74%,TOPIX Core30,
20201230,ＡＲＭ,8769,サービス業,0.00%,TOPIX Small 2,
20201230,Ｅギャランティ,8771,その他金融業,0.01%,TOPIX Small 1,
20201230,アサックス,8772,その他金融業,0.00%,TOPIX Small 2,
20201230,ＮＥＣキャピ,8793,その他金融業,0.00%,TOPIX Small 2,
20201230,Ｔ＆ＤＨＤ,8795,保険業,0.14%,TOPIX Mid400,
20201230,アドバンスクリエイト,8798,保険業,0.00%,TOPIX Small 2,○
20201230,三井不,8801,不動産業,0.41%,TOPIX Large70,
20201230,三菱地所,8802,不動産業,0.46%,TOPIX Large70,
20201230,平和不,8803,不動産業,0.03%,TOPIX Small 1,
20201230,東建物,8804,不動産業,0.06%,TOPIX Mid400,
20201230,ダイビル,8806,不動産業,0.01%,TOPIX Small 1,
20201230,京阪神ビ,8818,不動産業,0.01%,TOPIX Small 2,○
20201230,住友不,8830,不動産業,0.28%,TOPIX Large70,
20201230,太平洋発,8835,卸売業,0.00%,TOPIX Small 2,
20201230,テーオーシー,8841,不動産業,0.01%,TOPIX Small 2,
20201230,楽天地,8842,不動産業,0.00%,TOPIX Small 2,
20201230,レオパレス２１,8848,不動産業,0.01%,TOPIX Small 1,
20201230,スターツ,8850,不動産業,0.02%,TOPIX Small 1,
20201230,フジ住宅,8860,不動産業,0.00%,TOPIX Small 2,
20201230,空港施設,8864,不動産業,0.00%,TOPIX Small 2,
20201230,明和地所,8869,不動産業,0.00%,TOPIX Small 2,
20201230,ゴールドクレ,8871,不動産業,0.01%,TOPIX Small 1,
20201230,リログループ,8876,サービス業,0.05%,TOPIX Mid400,
20201230,エスリード,8877,不動産業,0.00%,TOPIX Small 2,
20201230,日神グループＨＤ,8881,不動産業,0.00%,TOPIX Small 2,
20201230,日本エスコン,8892,不動産業,0.01%,TOPIX Small 1,
20201230,タカラレーベン,8897,不動産業,0.01%,TOPIX Small 1,
20201230,ＡＶＡＮＴＩＡ,8904,不動産業,0.00%,TOPIX Small 2,
20201230,イオンモール,8905,不動産業,0.03%,TOPIX Mid400,
20201230,毎日コムネット,8908,不動産業,0.00%,TOPIX Small 2,○
20201230,ファースト住建,8917,不動産業,0.00%,TOPIX Small 2,
20201230,ランド,8918,不動産業,0.00%,TOPIX Small 2,
20201230,カチタス,8919,不動産業,0.03%,TOPIX Small 1,
20201230,東祥,8920,サービス業,0.00%,TOPIX Small 2,
20201230,トーセイ,8923,不動産業,0.01%,TOPIX Small 1,
20201230,穴吹興産,8928,不動産業,0.00%,TOPIX Small 2,
20201230,サンフロンティア,8934,不動産業,0.00%,TOPIX Small 1,
20201230,ＦＪネクスト,8935,不動産業,0.00%,TOPIX Small 2,
20201230,インテリックス,8940,不動産業,0.00%,TOPIX Small 2,
20201230,ランビジネス,8944,不動産業,0.00%,TOPIX Small 2,
20201230,サンネクスタグループ,8945,不動産業,0.00%,TOPIX Small 2,
20201230,グランディ,8999,不動産業,0.00%,TOPIX Small 2,
20201230,東武,9001,陸運業,0.13%,TOPIX Mid400,
20201230,相鉄ＨＤ,9003,陸運業,0.03%,TOPIX Mid400,○
20201230,東急,9005,陸運業,0.13%,TOPIX Mid400,
20201230,京急,9006,陸運業,0.09%,TOPIX Mid400,
20201230,小田急,9007,陸運業,0.19%,TOPIX Mid400,
20201230,京王,9008,陸運業,0.17%,TOPIX Mid400,
20201230,京成,9009,陸運業,0.10%,TOPIX Mid400,
20201230,富士急,9010,陸運業,0.03%,TOPIX Small 1,
20201230,新京成,9014,陸運業,0.00%,TOPIX Small 2,○
20201230,ＪＲ東,9020,陸運業,0.48%,TOPIX Large70,
20201230,ＪＲ西,9021,陸運業,0.19%,TOPIX Large70,
20201230,ＪＲ東海,9022,陸運業,0.49%,TOPIX Core30,
20201230,西武ホールディングス,9024,陸運業,0.05%,TOPIX Mid400,
20201230,鴻池運輸,9025,陸運業,0.01%,TOPIX Small 1,
20201230,西鉄,9031,陸運業,0.03%,TOPIX Mid400,○
20201230,ハマキョウ,9037,陸運業,0.01%,TOPIX Small 1,
20201230,サカイ引越,9039,陸運業,0.01%,TOPIX Small 1,
20201230,近鉄ＧＨＤ,9041,陸運業,0.17%,TOPIX Mid400,
20201230,阪急阪神,9042,陸運業,0.17%,TOPIX Mid400,
20201230,南海電鉄,9044,陸運業,0.05%,TOPIX Mid400,○
20201230,京阪ＨＤ,9045,陸運業,0.08%,TOPIX Mid400,○
20201230,神戸電鉄,9046,陸運業,0.00%,TOPIX Small 2,○
20201230,名鉄,9048,陸運業,0.08%,TOPIX Mid400,○
20201230,山陽電鉄,9052,陸運業,0.01%,TOPIX Small 2,○
20201230,トランコム,9058,倉庫・運輸関連業,0.01%,TOPIX Small 2,○
20201230,日通,9062,陸運業,0.09%,TOPIX Mid400,
20201230,ヤマトＨＤ,9064,陸運業,0.17%,TOPIX Mid400,
20201230,山九,9065,陸運業,0.04%,TOPIX Mid400,
20201230,日新,9066,倉庫・運輸関連業,0.00%,TOPIX Small 2,
20201230,丸運,9067,陸運業,0.00%,TOPIX Small 2,
20201230,丸全運,9068,陸運業,0.01%,TOPIX Small 2,
20201230,センコーグループＨＤ,9069,陸運業,0.02%,TOPIX Small 1,
20201230,トナミＨＤ,9070,陸運業,0.01%,TOPIX Small 2,○
20201230,ニッコンＨＤ,9072,陸運業,0.03%,TOPIX Mid400,
